"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
3.25452338654082,3.08673820652055,3.42258165568121,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",202
3.25932825389816,3.09569879220204,3.42321742187734,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",203
3.24823901639293,3.06826012709838,3.42853218673338,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",204
3.40513902398571,3.19697402534633,3.61372392511805,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",205
3.32258295029471,3.11073571252249,3.53486544101937,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",206
3.41623692475106,3.20418792367509,3.62872161336802,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",207
3.47826059778724,3.2783989468965,3.67850901570677,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",208
3.28619854230157,3.11641997900232,3.45625664168794,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",209
3.26827811803219,3.06717105050898,3.46977759035505,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",210
3.2482931970008,3.08920573224063,3.40762616584902,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",211
3.24495252207075,3.03988745097203,3.45042570389653,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",212
3.1822572689101,3.00933924133688,3.35546556768087,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",213
3.33649120084845,3.17357966027945,3.49965997946362,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",214
3.27670592729494,3.10700748831922,3.44668366406904,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",215
3.33580836389329,3.16343572221935,3.50846901776254,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",216
3.30928810407118,3.10509950108497,3.51388108070907,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",217
3.33178461901866,3.11023848060634,3.55380677894128,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",218
3.41495829941127,3.19611446031518,3.6342662318132,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",219
3.38721859228912,3.20305798082181,3.57170782900726,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",220
3.1869407837013,2.97926868751224,3.39503167971373,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",221
3.15813137042142,2.99543683704573,3.3210829007283,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",222
3.13290608571677,2.92898435020854,3.3372318286528,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",223
3.19527268309621,3.01901336288899,3.37183357237256,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",224
3.14561867118497,2.95774296874505,3.33383720631091,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",225
3.16238859290141,2.99788315635183,3.32715677309021,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",226
3.209499198338,3.01774855924697,3.40160674978738,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",227
3.27182374335679,3.07854379672898,3.46546610427951,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",228
3.22482001629978,3.03127084739454,3.4187327765737,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",229
3.25463392863592,3.06946378156645,3.44013674439414,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",230
3.2048182117157,3.03047356859154,3.37945787488136,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",231
3.16576210062725,3.00882862260432,3.32293466608429,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",232
3.23325306342399,3.01191664414486,3.45506505690942,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",233
3.29622658443229,3.09966595958788,3.49316195422742,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",234
3.32373760904399,3.1323641206719,3.51546621205312,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",235
3.22946745526269,3.03518833655083,3.42411289907745,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",236
3.1850748192275,2.96853913318786,3.40206586477523,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",237
3.17102743561788,2.99830506120986,3.34403945574973,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",238
3.29082269043135,3.09256894572718,3.4894576900377,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",239
3.24411952550445,3.02803331338031,3.46065894681415,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",240
3.30083429721333,3.13337776848623,3.46856272326042,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",241
3.19005610089309,2.98739077850942,3.39312024135134,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",242
3.3396708034108,3.1718815599215,3.50773292386819,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",243
3.34195576281227,3.17402626073759,3.51015859257113,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",244
3.33000106363637,3.13584965044744,3.52451796342741,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",245
3.24556907706541,3.06440566803166,3.42705092950901,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",246
3.24749606897372,3.06442085239071,3.43089648541377,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",247
3.2512496391335,3.07396147596699,3.42884273957367,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",248
3.2309496434457,3.02894278670511,3.43335257112583,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",249
3.10418148705489,2.90077614099435,3.30798890719453,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",250
3.16078921485869,2.9706216482758,3.35130798553069,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",251
3.15254731679642,2.9513222876562,3.3541656532925,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",252
3.23494478035411,3.04850028412962,3.42172660851527,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",253
