"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.332084104111108,-0.476882787014854,-0.187074749966776,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",485
-0.454410851842557,-0.616008677676738,-0.292550268828207,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",486
-0.430712338919892,-0.574094451195473,-0.28712345528018,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",487
-0.490996325775084,-0.644123725014489,-0.337632926398823,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",488
-0.322359590969234,-0.464566143851186,-0.179949867187246,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",489
-0.382882377400995,-0.539395650635888,-0.226122811627882,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",490
-0.274446567944575,-0.419580423211396,-0.129101186797109,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",491
-0.414708071506487,-0.556954070557958,-0.272258599964237,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",492
-0.41413890153581,-0.551785127118654,-0.276302159879449,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",493
-0.322586701372496,-0.47482960944385,-0.170110908464394,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",494
-0.338804463129416,-0.484671496927225,-0.192723621148794,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",495
-0.319799417855648,-0.459655645428159,-0.179746689411875,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",496
-0.369435963570308,-0.535965230093971,-0.202627882732764,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",497
-0.339508694142776,-0.460361674197318,-0.21850898417205,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",498
-0.367192416241535,-0.519122084479107,-0.215030717240128,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",499
-0.423317651952049,-0.544307736657312,-0.302180380089745,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",500
