"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.857931677001178,-1.05686844876066,-0.658594919527311,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",394
-0.828590521129391,-0.992462436687569,-0.66444737364918,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",395
-0.869668894323539,-1.03368245406077,-0.705383520413105,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",396
-0.938910298911666,-1.12547496205102,-0.751993610075918,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",397
-0.901940344711916,-1.10684139169355,-0.696614754317526,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",398
-0.994385025551126,-1.18597469860136,-0.80242388091365,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",399
-0.958767249726711,-1.1386673439767,-0.778539787404287,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",400
-0.968142283978557,-1.14746766451902,-0.78849159470451,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",401
-1.00071998400078,-1.21474109483272,-0.786235190263207,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",402
-0.985495416223825,-1.17690910204237,-0.793710974959505,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",403
-0.687244206479254,-0.86886758048651,-0.505288070713106,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",404
-1.08221612679962,-1.25718262988589,-0.906939593292733,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",405
-0.942451381744014,-1.13205064247676,-0.752488526136452,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",406
-0.828574451444075,-0.992351648845635,-0.664526335877769,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",407
-0.902065559636711,-1.11775928298076,-0.685901339447592,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",408
-0.913762909394533,-1.1311807544183,-0.695866950849267,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",409
-0.891509292928983,-1.05492092561933,-0.727827779594259,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",410
-1.00302736333118,-1.20548443331036,-0.800155403264735,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",411
